0,0.0,0.0,0.05555555555555555,-0.3277777777777778,0.044444444444444446,-0.6277777777777778,0.09444444444444444,-0.8555555555555555,0.2111111111111111,-1.0,-0.18888888888888888,-0.6444444444444445,-0.5444444444444444,-0.7944444444444444,-0.7388888888888889,-0.8611111111111112,-0.8666666666666667,-0.9,-0.32222222222222224,-0.4722222222222222,-0.6944444444444444,-0.6611111111111111,-0.8611111111111112,-0.7333333333333333,-0.9444444444444444,-0.7722222222222223,-0.43333333333333335,-0.3111111111111111,-0.7555555555555555,-0.49444444444444446,-0.9,-0.5888888888888889,-0.9611111111111111,-0.65,-0.5166666666666667,-0.16666666666666666,-0.7166666666666667,-0.35,-0.8111111111111111,-0.45,-0.8666666666666667,-0.5222222222222223
0,0.0,0.0,0.05405405405405406,-0.31351351351351353,0.03783783783783784,-0.6162162162162163,0.08108108108108109,-0.8432432432432433,0.1945945945945946,-1.0,-0.1891891891891892,-0.6324324324324324,-0.5405405405405406,-0.7783783783783784,-0.7297297297297297,-0.8378378378378378,-0.8540540540540541,-0.8756756756756757,-0.31351351351351353,-0.4594594594594595,-0.6810810810810811,-0.6432432432432432,-0.8486486486486486,-0.7081081081081081,-0.9297297297297298,-0.745945945945946,-0.42162162162162165,-0.2972972972972973,-0.7405405405405405,-0.4756756756756757,-0.8810810810810811,-0.5675675675675675,-0.9513513513513514,-0.6216216216216216,-0.5027027027027027,-0.15135135135135136,-0.7135135135135136,-0.32972972972972975,-0.8108108108108109,-0.42702702702702705,-0.8648648648648649,-0.4972972972972973
0,0.0,0.0,0.05405405405405406,-0.32432432432432434,0.02702702702702703,-0.6216216216216216,0.07567567567567568,-0.8486486486486486,0.1945945945945946,-1.0,-0.1945945945945946,-0.6270270270270271,-0.5459459459459459,-0.7783783783783784,-0.7351351351351352,-0.8486486486486486,-0.8594594594594595,-0.8864864864864865,-0.32432432432432434,-0.4594594594594595,-0.6864864864864865,-0.6486486486486487,-0.8540540540540541,-0.7189189189189189,-0.9297297297297298,-0.7567567567567568,-0.42702702702702705,-0.2972972972972973,-0.7405405405405405,-0.4810810810810811,-0.8810810810810811,-0.572972972972973,-0.9459459459459459,-0.6270270270270271,-0.5027027027027027,-0.16216216216216217,-0.6972972972972973,-0.33513513513513515,-0.7891891891891892,-0.42702702702702705,-0.8486486486486486,-0.4972972972972973
0,0.0,0.0,0.054945054945054944,-0.3241758241758242,0.038461538461538464,-0.6263736263736264,0.08241758241758242,-0.8516483516483516,0.2032967032967033,-1.0,-0.19230769230769232,-0.6428571428571429,-0.5439560439560439,-0.7912087912087912,-0.7362637362637363,-0.8516483516483516,-0.8626373626373627,-0.8956043956043956,-0.31868131868131866,-0.4725274725274725,-0.6813186813186813,-0.6483516483516484,-0.8516483516483516,-0.7142857142857143,-0.9395604395604396,-0.7527472527472527,-0.4230769230769231,-0.3076923076923077,-0.7362637362637363,-0.47802197802197804,-0.8846153846153846,-0.5714285714285714,-0.9560439560439561,-0.6263736263736264,-0.5,-0.16483516483516483,-0.7032967032967034,-0.33516483516483514,-0.8021978021978022,-0.42857142857142855,-0.8681318681318682,-0.5054945054945055
0,0.0,0.0,0.04891304347826087,-0.32065217391304346,0.02717391304347826,-0.625,0.07065217391304347,-0.8478260869565217,0.19021739130434784,-1.0,-0.1956521739130435,-0.6358695652173914,-0.5489130434782609,-0.782608695652174,-0.7336956521739131,-0.8369565217391305,-0.8532608695652174,-0.8695652173913043,-0.32065217391304346,-0.46195652173913043,-0.6902173913043478,-0.6467391304347826,-0.8532608695652174,-0.7119565217391305,-0.9293478260869565,-0.7391304347826086,-0.42391304347826086,-0.29891304347826086,-0.7391304347826086,-0.4782608695652174,-0.8804347826086957,-0.5706521739130435,-0.9510869565217391,-0.6195652173913043,-0.5054347826086957,-0.15217391304347827,-0.7065217391304348,-0.33695652173913043,-0.7989130434782609,-0.42934782608695654,-0.8586956521739131,-0.5
0,0.0,0.0,0.05434782608695652,-0.32065217391304346,0.03804347826086957,-0.6195652173913043,0.08152173913043478,-0.842391304347826,0.1956521739130435,-1.0,-0.1956521739130435,-0.6304347826086957,-0.5434782608695652,-0.7717391304347826,-0.7282608695652174,-0.8369565217391305,-0.8478260869565217,-0.875,-0.32608695652173914,-0.45652173913043476,-0.6902173913043478,-0.6413043478260869,-0.8532608695652174,-0.7119565217391305,-0.9293478260869565,-0.7445652173913043,-0.42391304347826086,-0.29347826086956524,-0.7391304347826086,-0.47282608695652173,-0.8804347826086957,-0.5652173913043478,-0.9402173913043478,-0.6195652173913043,-0.5,-0.15217391304347827,-0.7010869565217391,-0.33152173913043476,-0.7989130434782609,-0.42934782608695654,-0.8532608695652174,-0.5
0,0.0,0.0,0.04918032786885246,-0.3224043715846995,0.03278688524590164,-0.6229508196721312,0.07650273224043716,-0.8469945355191257,0.1912568306010929,-1.0,-0.20218579234972678,-0.6338797814207651,-0.5573770491803278,-0.7814207650273224,-0.7431693989071039,-0.8415300546448088,-0.8688524590163934,-0.8797814207650273,-0.3333333333333333,-0.4644808743169399,-0.6939890710382514,-0.644808743169399,-0.8579234972677595,-0.7158469945355191,-0.9344262295081968,-0.7486338797814208,-0.4371584699453552,-0.3005464480874317,-0.7486338797814208,-0.4808743169398907,-0.8907103825136612,-0.5737704918032787,-0.9562841530054644,-0.6284153005464481,-0.5136612021857924,-0.15846994535519127,-0.7158469945355191,-0.33879781420765026,-0.8032786885245902,-0.43169398907103823,-0.8579234972677595,-0.5027322404371585
0,0.0,0.0,0.0546448087431694,-0.3224043715846995,0.03278688524590164,-0.6229508196721312,0.08196721311475409,-0.8469945355191257,0.20765027322404372,-1.0,-0.19672131147540983,-0.6557377049180327,-0.5519125683060109,-0.7978142076502732,-0.7431693989071039,-0.8633879781420765,-0.8633879781420765,-0.8961748633879781,-0.32786885245901637,-0.48633879781420764,-0.6994535519125683,-0.6721311475409836,-0.8633879781420765,-0.7431693989071039,-0.9453551912568307,-0.7704918032786885,-0.4371584699453552,-0.31693989071038253,-0.7595628415300546,-0.4972677595628415,-0.907103825136612,-0.5901639344262295,-0.9726775956284153,-0.644808743169399,-0.5191256830601093,-0.16939890710382513,-0.726775956284153,-0.3442622950819672,-0.819672131147541,-0.4426229508196721,-0.8797814207650273,-0.5136612021857924
0,0.0,0.0,0.06372549019607843,-0.29901960784313725,0.09803921568627451,-0.5833333333333334,0.16666666666666666,-0.803921568627451,0.2549019607843137,-0.9558823529411765,-0.19117647058823528,-0.6176470588235294,-0.5049019607843137,-0.7892156862745098,-0.6813725490196079,-0.8627450980392157,-0.8186274509803921,-0.9117647058823529,-0.31862745098039214,-0.47549019607843135,-0.6519607843137255,-0.6764705882352942,-0.8235294117647058,-0.7696078431372549,-0.946078431372549,-0.8235294117647058,-0.4215686274509804,-0.3235294117647059,-0.7156862745098039,-0.5098039215686274,-0.8872549019607843,-0.6274509803921569,-1.0,-0.7009803921568627,-0.4950980392156863,-0.18627450980392157,-0.7058823529411765,-0.3382352941176471,-0.7990196078431373,-0.43137254901960786,-0.8627450980392157,-0.5098039215686274
0,0.0,0.0,0.06598984771573604,-0.29949238578680204,0.09644670050761421,-0.583756345177665,0.16243654822335024,-0.8121827411167513,0.24873096446700507,-0.9746192893401016,-0.20812182741116753,-0.6294416243654822,-0.5279187817258884,-0.7969543147208121,-0.7106598984771574,-0.868020304568528,-0.8375634517766497,-0.9137055837563451,-0.34517766497461927,-0.47715736040609136,-0.6751269035532995,-0.6751269035532995,-0.8426395939086294,-0.766497461928934,-0.949238578680203,-0.8121827411167513,-0.4467005076142132,-0.3248730964467005,-0.7461928934010152,-0.5228426395939086,-0.9035532994923858,-0.6345177664974619,-1.0,-0.7106598984771574,-0.5228426395939086,-0.19289340101522842,-0.7258883248730964,-0.37055837563451777,-0.817258883248731,-0.4720812182741117,-0.8781725888324873,-0.5583756345177665
